chrn,change_position
chr22,27440000
chr22,31680000
chr22,31720000
chr22,43580000
chr22,44260000
chr22,45020000
chr22,47600000
chr22,49380000
chrX,47700000
chrX,57600000
chrX,61720000
chrX,64100000
chrX,108260000
chrX,114540000
chrX,116640000
chrX,117580000
chrX,131220000
chrX,150280000
