BIN1_CHR	BIN1_START	BIN1_END	BIN2_CHROMOSOME	BIN2_START	BIN2_END	FDR	DETECTION_SCALE
chr1	223890000	223900000	chr1	224300000	224310000	0.032755781697763664	2.111212657236631
chr1	223890000	223900000	chr1	224520000	224530000	0.009928737075798078	2.111212657236631
chr1	223990000	224000000	chr1	224090000	224100000	0.002338068028557458	2.111212657236631
chr1	224310000	224320000	chr1	224510000	224520000	0.00013681288932088087	2.111212657236631
chr1	224340000	224350000	chr1	225110000	225120000	0.018722985136975158	2.111212657236631
chr1	224590000	224600000	chr1	225100000	225110000	0.041359997047920295	2.111212657236631
chr1	224690000	224700000	chr1	225080000	225090000	0.025873392866507826	3.6758347359905126
chr1	224700000	224710000	chr1	224820000	224830000	0.0003789049520145582	2.111212657236631
chr1	224700000	224710000	chr1	225040000	225050000	0.00024960875787806425	2.111212657236631
chr1	224850000	224860000	chr1	225040000	225050000	0.0319366845956896	3.6758347359905126
chr1	225650000	225660000	chr1	226240000	226250000	0.01202429769850157	2.111212657236631
chr1	225660000	225670000	chr1	226030000	226040000	0.00024960875787806425	2.111212657236631
chr1	225660000	225670000	chr1	226160000	226170000	0.00013681288932088087	2.111212657236631
chr1	225670000	225680000	chr1	225960000	225970000	0.0001455713763568664	2.111212657236631
chr1	225730000	225740000	chr1	226160000	226170000	0.04741386162818043	2.111212657236631
chr1	225740000	225750000	chr1	225960000	225970000	0.0030156311383186776	2.111212657236631
chr1	225840000	225850000	chr1	225950000	225960000	0.005633297724829792	2.111212657236631
chr1	225970000	225980000	chr1	226160000	226170000	0.004514698931370616	2.111212657236631
chr1	226040000	226050000	chr1	226160000	226170000	0.00024960875787806425	2.111212657236631
chr1	226610000	226620000	chr1	226730000	226740000	0.010481976033678984	2.111212657236631
chr1	226610000	226620000	chr1	226790000	226800000	0.024384843675586073	2.111212657236631
chr1	226720000	226730000	chr1	227620000	227630000	0.025873392866507826	2.111212657236631
chr1	226730000	226740000	chr1	227030000	227040000	0.036616939586804516	2.111212657236631
chr1	226810000	226820000	chr1	227180000	227190000	0.04159850104051579	2.111212657236631
chr1	226820000	226830000	chr1	227010000	227020000	0.00011772244465656501	2.111212657236631
chr1	226910000	226920000	chr1	227010000	227020000	0.01987355004785154	2.111212657236631
chr1	227020000	227030000	chr1	227620000	227630000	0.018722985136975158	2.111212657236631
chr1	227090000	227100000	chr1	227620000	227630000	0.00022146587236301918	2.111212657236631
chr1	227230000	227240000	chr1	227620000	227630000	0.01094356066599702	2.111212657236631
chr1	227310000	227320000	chr1	227620000	227630000	0.0004766791825861828	2.111212657236631
chr1	227410000	227420000	chr1	227620000	227630000	0.01597606712319503	2.111212657236631
chr1	227500000	227510000	chr1	227610000	227620000	0.03012388507803965	2.111212657236631
chr1	227660000	227670000	chr1	228140000	228150000	0.00012051497951015565	2.111212657236631
chr1	227660000	227670000	chr1	228250000	228260000	0.019294697353136974	2.599207668339954
chr1	227670000	227680000	chr1	227940000	227950000	0.002425351986553341	2.111212657236631
chr1	227950000	227960000	chr1	228130000	228140000	0.00011772244465656501	3.2
chr1	228310000	228320000	chr1	228580000	228590000	0.0183099894170328	2.111212657236631
chr1	228310000	228320000	chr1	228680000	228690000	0.03163444919347933	2.599207668339954
chr1	228800000	228810000	chr1	229380000	229390000	0.0003006620620064782	2.111212657236631
chr1	229390000	229400000	chr1	229600000	229610000	0.00013681288932088087	2.599207668339954
chr1	229460000	229470000	chr1	229580000	229590000	0.0009686375409031499	2.111212657236631
chr1	229680000	229690000	chr1	230430000	230440000	0.025527152663878283	3.2
chr1	229780000	229790000	chr1	230430000	230440000	0.0019372857161555643	2.599207668339954
chr1	229800000	229810000	chr1	230210000	230220000	0.028470387650260803	3.2
chr1	230770000	230780000	chr1	230910000	230920000	0.02123399609660052	2.111212657236631
chr1	230930000	230940000	chr1	231340000	231350000	0.00011772244465656501	2.111212657236631
chr1	230930000	230940000	chr1	231040000	231050000	0.005261675480631894	2.111212657236631
chr1	230930000	230940000	chr1	231740000	231750000	0.008343285638315075	2.111212657236631
chr1	231050000	231060000	chr1	231340000	231350000	0.0004766791825861828	2.111212657236631
chr1	231050000	231060000	chr1	231730000	231740000	0.04547148124506704	2.111212657236631
chr1	231360000	231370000	chr1	231730000	231740000	0.008865810704183413	2.111212657236631
chr1	231480000	231490000	chr1	231720000	231730000	4.5799130386492415e-06	2.111212657236631
chr1	231560000	231570000	chr1	231650000	231660000	0.012961948910034033	2.111212657236631
chr1	231560000	231570000	chr1	231720000	231730000	0.04970562661529024	2.111212657236631
chr1	231880000	231890000	chr1	232750000	232760000	0.0051748376759247275	2.599207668339954
chr1	232000000	232010000	chr1	232750000	232760000	0.0007851091887539233	2.111212657236631
chr1	232090000	232100000	chr1	232750000	232760000	0.021734307185700272	2.111212657236631
chr1	232300000	232310000	chr1	232750000	232760000	0.025873392866507826	2.111212657236631
chr1	232660000	232670000	chr1	232750000	232760000	0.023091836873053214	2.111212657236631
chr1	232770000	232780000	chr1	232920000	232930000	0.00040723613281554855	2.111212657236631
chr1	232770000	232780000	chr1	233010000	233020000	0.03550275084503581	2.599207668339954
chr1	232770000	232780000	chr1	233090000	233100000	0.006362787751545528	2.599207668339954
chr1	232770000	232780000	chr1	233370000	233380000	0.0003215871694977304	2.111212657236631
chr1	232940000	232950000	chr1	233080000	233090000	0.027677319583473064	2.111212657236631
chr1	233440000	233450000	chr1	233920000	233930000	0.012111498767300442	2.111212657236631
chr1	233440000	233450000	chr1	234220000	234230000	0.00238526637207898	2.111212657236631
chr1	233530000	233540000	chr1	234220000	234230000	0.0016655943749941393	3.2
chr1	233520000	233530000	chr1	234600000	234610000	0.04457133821496997	2.111212657236631
chr1	233560000	233570000	chr1	233920000	233930000	0.011174021342126831	3.2
chr1	233570000	233580000	chr1	234020000	234030000	0.029827140928674018	2.599207668339954
chr1	233940000	233950000	chr1	234200000	234210000	0.03350474230093117	2.111212657236631
chr1	234040000	234050000	chr1	234190000	234200000	0.0016655943749941393	2.111212657236631
chr1	234250000	234260000	chr1	234530000	234540000	0.006085044441371184	2.111212657236631
chr1	234250000	234260000	chr1	234600000	234610000	0.01604414695296536	2.111212657236631
chr1	234270000	234280000	chr1	234450000	234460000	0.0007851091887539233	2.111212657236631
chr1	234350000	234360000	chr1	234440000	234450000	0.02903713819063317	2.111212657236631
chr1	234630000	234640000	chr1	234730000	234740000	0.00011772244465656501	2.111212657236631
chr1	234640000	234650000	chr1	235130000	235140000	0.03144580413985552	2.111212657236631
chr1	234740000	234750000	chr1	235140000	235150000	0.0004766791825861828	2.599207668339954
chr1	235360000	235370000	chr1	235600000	235610000	0.01574645797258729	5.198415336679908
chr1	235410000	235420000	chr1	235580000	235590000	0.00011772244465656501	2.111212657236631
chr1	235490000	235500000	chr1	235570000	235580000	0.0027633628495349386	2.111212657236631
chr1	235670000	235680000	chr1	235870000	235880000	0.03998862356003254	2.111212657236631
chr1	235670000	235680000	chr1	235940000	235950000	0.008500182298356264	2.111212657236631
chr2	73980000	73990000	chr2	74380000	74390000	0.0010845544264499317	2.111212657236631
chr2	74050000	74060000	chr2	74350000	74360000	0.0015770759885677032	5.198415336679908
chr2	74700000	74710000	chr2	74810000	74820000	0.0002842865471028525	2.111212657236631
chr2	74910000	74920000	chr2	75620000	75630000	0.004087949812924935	2.111212657236631
chr2	74930000	74940000	chr2	75090000	75100000	7.94436544382382e-06	3.2
chr2	75140000	75150000	chr2	75620000	75630000	0.0040435668738969715	2.111212657236631
chr2	75280000	75290000	chr2	75850000	75860000	0.004094773587148486	2.111212657236631
chr2	75290000	75300000	chr2	75630000	75640000	0.0001172655624278709	2.111212657236631
chr2	75390000	75400000	chr2	75640000	75650000	0.00010629143685831851	3.2
chr2	75390000	75400000	chr2	75850000	75860000	0.029323777774542977	2.599207668339954
chr2	75690000	75700000	chr2	75840000	75850000	1.187604867079385e-06	2.111212657236631
chr2	75750000	75760000	chr2	75830000	75840000	0.0011791771865098278	2.111212657236631
chr2	75950000	75960000	chr2	76820000	76830000	0.02307101846424798	2.111212657236631
chr2	76420000	76430000	chr2	76820000	76830000	0.0001172655624278709	2.599207668339954
chr2	79250000	79260000	chr2	80090000	80100000	0.029374905804145795	2.111212657236631
chr2	79460000	79470000	chr2	80090000	80100000	0.034628791921021494	2.111212657236631
chr2	82900000	82910000	chr2	83410000	83420000	0.034628791921021494	2.599207668339954
chr2	82970000	82980000	chr2	83400000	83410000	0.03705649295378845	3.2
chr2	84050000	84060000	chr2	84300000	84310000	0.0021219462738735167	2.111212657236631
chr2	84060000	84070000	chr2	84520000	84530000	0.0002051159866453736	2.111212657236631
chr2	84060000	84070000	chr2	84200000	84210000	0.0064379547667309375	2.111212657236631
chr2	84250000	84260000	chr2	84510000	84520000	0.0011791771865098278	3.6758347359905126
chr2	84730000	84740000	chr2	85090000	85100000	1.535941444276977e-06	3.2
chr2	84730000	84740000	chr2	84850000	84860000	0.04131396154509621	2.111212657236631
chr2	84870000	84880000	chr2	85080000	85090000	0.011323359376561423	2.111212657236631
chr2	85160000	85170000	chr2	85240000	85250000	0.046732225215514844	2.111212657236631
chr2	85290000	85300000	chr2	85520000	85530000	0.0003230882787486904	2.111212657236631
chr2	85350000	85360000	chr2	85510000	85520000	0.00010003274292565687	2.111212657236631
chr2	85640000	85650000	chr2	85770000	85780000	1.2503220098209427e-06	2.111212657236631
chr2	85860000	85870000	chr2	86330000	86340000	0.0004947364087450596	3.2
chr2	85860000	85870000	chr2	86380000	86390000	0.0022573374278210896	2.599207668339954
chr2	86050000	86060000	chr2	86310000	86320000	4.722272671071614e-06	2.111212657236631
chr2	86440000	86450000	chr2	86590000	86600000	0.002978139135628571	2.111212657236631
chr2	88350000	88360000	chr2	88470000	88480000	0.0009355239634599212	2.111212657236631
chr2	88490000	88500000	chr2	88750000	88760000	0.03267052303378729	2.111212657236631
chr2	88490000	88500000	chr2	88850000	88860000	0.0013604272693629798	2.111212657236631
chr2	89040000	89050000	chr2	89170000	89180000	0.04295313967017785	2.111212657236631
chr2	89200000	89210000	chr2	89440000	89450000	0.003294015660941312	2.111212657236631
chr2	110370000	110380000	chr2	110460000	110470000	0.0014924050632758824	2.111212657236631
chr2	111570000	111580000	chr2	112480000	112490000	0.016522500038175725	3.2
chr2	111870000	111880000	chr2	112210000	112220000	0.00777738680297449	2.599207668339954
chr2	111870000	111880000	chr2	112470000	112480000	0.01152428123791219	2.599207668339954
chr2	112230000	112240000	chr2	112450000	112460000	0.00041762577801018885	2.599207668339954
chr2	112650000	112660000	chr2	112790000	112800000	1.2625667385884887e-05	2.111212657236631
chr2	112850000	112860000	chr2	113310000	113320000	0.005819972002645806	3.2
chr2	112860000	112870000	chr2	113220000	113230000	0.007898993262834973	6.4
chr2	113010000	113020000	chr2	113180000	113190000	0.008051285061832303	2.111212657236631
chr2	113350000	113360000	chr2	113480000	113490000	0.0029813174280672317	2.111212657236631
chr2	113350000	113360000	chr2	113710000	113720000	0.0075386170197946035	2.111212657236631
chr2	113500000	113510000	chr2	113700000	113710000	3.7445120572299206e-06	2.111212657236631
chr2	113550000	113560000	chr2	113630000	113640000	0.00023163355922022473	2.111212657236631
chr2	113900000	113910000	chr2	114150000	114160000	0.014910599351535658	3.6758347359905126
chr2	114010000	114020000	chr2	114120000	114130000	5.5475681942418476e-05	2.111212657236631
chr2	114280000	114290000	chr2	114470000	114480000	0.02645347016222991	2.111212657236631
chr2	114500000	114510000	chr2	114680000	114690000	7.030197650842913e-05	2.599207668339954
chr2	114730000	114740000	chr2	115300000	115310000	2.5150876272293216e-05	2.111212657236631
chr2	117260000	117270000	chr2	118520000	118530000	0.015149807385340863	2.111212657236631
chr2	117450000	117460000	chr2	118530000	118540000	0.027152853189528963	2.111212657236631
chr2	118580000	118590000	chr2	118750000	118760000	1.418432787946606e-05	2.111212657236631
chr2	118590000	118600000	chr2	118680000	118690000	0.0003010482620109539	2.111212657236631
chr2	118800000	118810000	chr2	118940000	118950000	0.00429786827410698	3.2
chr2	118800000	118810000	chr2	119610000	119620000	5.5475681942418476e-05	2.599207668339954
chr2	118970000	118980000	chr2	119120000	119130000	0.02439082983306224	2.111212657236631
chr2	118970000	118980000	chr2	119610000	119620000	1.057078343966733e-05	2.111212657236631
chr2	119050000	119060000	chr2	119610000	119620000	0.023853883301358948	2.599207668339954
chr2	119130000	119140000	chr2	119610000	119620000	1.579401054328707e-05	2.111212657236631
chr2	119260000	119270000	chr2	119600000	119610000	0.0010186921520964922	2.599207668339954
chr2	119630000	119640000	chr2	119920000	119930000	0.030708225731835032	2.111212657236631
chr2	119640000	119650000	chr2	119760000	119770000	1.839438709953095e-05	2.111212657236631
chr2	119640000	119650000	chr2	120050000	120060000	0.00014717662156755424	2.111212657236631
chr2	119770000	119780000	chr2	120040000	120050000	3.298145711520354e-06	2.111212657236631
chr2	119780000	119790000	chr2	119930000	119940000	0.045570900561109476	2.111212657236631
chr2	120160000	120170000	chr2	120410000	120420000	0.006159964411818225	2.111212657236631
chr2	120250000	120260000	chr2	120410000	120420000	0.042639815960121265	2.111212657236631
chr2	120400000	120410000	chr2	120930000	120940000	0.028120236315405257	2.111212657236631
chr2	120450000	120460000	chr2	120930000	120940000	0.01094184564129596	2.111212657236631
chr2	120450000	120460000	chr2	120580000	120590000	0.009878151347735427	2.111212657236631
chr2	121000000	121010000	chr2	121430000	121440000	0.027959330141689755	2.111212657236631
chr2	121090000	121100000	chr2	121430000	121440000	4.517742623674214e-05	2.111212657236631
chr2	121100000	121110000	chr2	121280000	121290000	0.00017835319184740612	2.111212657236631
chr2	121300000	121310000	chr2	121430000	121440000	0.00668858422981672	2.111212657236631
chr2	121450000	121460000	chr2	121830000	121840000	3.298145711520354e-06	2.111212657236631
chr2	121450000	121460000	chr2	122090000	122100000	0.013024130972342984	2.111212657236631
chr2	121850000	121860000	chr2	122100000	122110000	3.298145711520354e-06	2.111212657236631
chr2	121860000	121870000	chr2	121970000	121980000	0.005708769234758206	2.599207668339954
chr2	122290000	122300000	chr2	122470000	122480000	4.517742623674214e-05	2.111212657236631
chr2	122350000	122360000	chr2	122470000	122480000	0.048374030086722114	2.111212657236631
chr2	122730000	122740000	chr2	123200000	123210000	0.00017000634557193728	2.111212657236631
chr2	122730000	122740000	chr2	123510000	123520000	0.03115775865672147	2.599207668339954
chr2	122940000	122950000	chr2	123200000	123210000	0.004554204510889317	2.599207668339954
chr2	95890000	95900000	chr2	95970000	95980000	0.0016390003297675694	2.111212657236631
chr2	95990000	96000000	chr2	96390000	96400000	0.013971344986889988	2.111212657236631
chr2	96070000	96080000	chr2	96390000	96400000	0.0004978522135281152	2.111212657236631
chr2	96660000	96670000	chr2	96930000	96940000	0.023398544564789195	2.111212657236631
chr2	97080000	97090000	chr2	97160000	97170000	0.002686626253504301	2.111212657236631
chr2	97520000	97530000	chr2	97610000	97620000	0.0007657840973300335	2.111212657236631
chr2	97670000	97680000	chr2	97760000	97770000	0.011943151923244173	2.111212657236631
chr2	98210000	98220000	chr2	98300000	98310000	0.0011777930149560593	2.111212657236631
chr2	98320000	98330000	chr2	98800000	98810000	0.0026247467296063517	2.111212657236631
chr2	98320000	98330000	chr2	98990000	99000000	0.001435546175989604	2.599207668339954
chr2	98420000	98430000	chr2	98800000	98810000	0.0067306627574202785	2.111212657236631
chr2	98420000	98430000	chr2	99000000	99010000	0.0007657840973300335	2.111212657236631
chr2	99030000	99040000	chr2	99210000	99220000	0.000999564304346712	2.111212657236631
chr2	99260000	99270000	chr2	99450000	99460000	0.00018147469622498136	2.111212657236631
chr2	99250000	99260000	chr2	99680000	99690000	9.306096673378228e-05	2.111212657236631
chr2	99330000	99340000	chr2	99670000	99680000	0.03124286256910668	2.599207668339954
chr2	99350000	99360000	chr2	99430000	99440000	0.029221777850508043	2.111212657236631
chr2	99450000	99460000	chr2	99670000	99680000	7.537437660059771e-05	2.111212657236631
chr2	99540000	99550000	chr2	99670000	99680000	0.027419004612776316	2.111212657236631
chr2	99790000	99800000	chr2	99940000	99950000	0.0006198049864690134	2.111212657236631
chr2	100160000	100170000	chr2	101000000	101010000	0.013971344986889988	2.111212657236631
chr2	100170000	100180000	chr2	100430000	100440000	0.002333365611158509	2.111212657236631
chr2	100170000	100180000	chr2	100860000	100870000	5.856702332347474e-05	2.111212657236631
chr2	100340000	100350000	chr2	100850000	100860000	0.027619836880677318	2.599207668339954
chr2	100430000	100440000	chr2	100860000	100870000	2.869570452990189e-05	2.111212657236631
chr2	100880000	100890000	chr2	100990000	101000000	3.804890870437329e-05	2.111212657236631
chr2	101210000	101220000	chr2	101840000	101850000	0.009044898579450782	2.599207668339954
chr2	101220000	101230000	chr2	101600000	101610000	1.4921635375790093e-05	2.111212657236631
chr2	101330000	101340000	chr2	101590000	101600000	8.116549603908016e-05	2.599207668339954
chr2	101340000	101350000	chr2	101500000	101510000	0.0038010194224041404	2.111212657236631
chr2	101630000	101640000	chr2	101830000	101840000	3.820325982742401e-06	2.599207668339954
chr2	101640000	101650000	chr2	101760000	101770000	0.00016621239848781477	2.111212657236631
chr2	101890000	101900000	chr2	102480000	102490000	0.031365070174933486	2.111212657236631
chr2	101950000	101960000	chr2	102450000	102460000	0.0012636102376242686	2.111212657236631
chr2	101970000	101980000	chr2	102850000	102860000	0.04030758742612104	2.111212657236631
chr2	102030000	102040000	chr2	102460000	102470000	7.36631656312073e-05	2.111212657236631
chr2	102040000	102050000	chr2	102320000	102330000	0.019091106630434784	2.599207668339954
chr2	102130000	102140000	chr2	102440000	102450000	0.007964387925236679	2.111212657236631
chr2	102500000	102510000	chr2	102780000	102790000	0.0026083563690221362	2.111212657236631
chr2	102500000	102510000	chr2	103060000	103070000	4.976504334288132e-05	2.111212657236631
chr2	102500000	102510000	chr2	102600000	102610000	0.00024886908937853493	2.111212657236631
chr2	102500000	102510000	chr2	102850000	102860000	0.00820000998709133	2.111212657236631
chr2	102630000	102640000	chr2	102780000	102790000	2.869570452990189e-05	2.111212657236631
chr2	102630000	102640000	chr2	102850000	102860000	0.0002611904566695442	2.111212657236631
chr2	102630000	102640000	chr2	102960000	102970000	0.018902626892401575	2.111212657236631
chr2	102630000	102640000	chr2	103060000	103070000	0.004580609690007907	2.111212657236631
chr2	102790000	102800000	chr2	103050000	103060000	0.031010101320587666	2.111212657236631
chr2	102860000	102870000	chr2	102960000	102970000	0.0006155928512672373	2.111212657236631
chr2	102860000	102870000	chr2	103060000	103070000	5.1874164392582987e-05	2.111212657236631
chr2	103080000	103090000	chr2	103220000	103230000	0.0004897425076516854	2.111212657236631
chr2	103080000	103090000	chr2	103320000	103330000	0.0005410628411816236	2.111212657236631
chr2	103230000	103240000	chr2	103310000	103320000	0.0044919488527292465	2.111212657236631
chr2	103450000	103460000	chr2	103770000	103780000	0.0072899735108310935	2.111212657236631
chr2	103770000	103780000	chr2	105490000	105500000	0.005606187278428808	2.111212657236631
chr2	104570000	104580000	chr2	105460000	105470000	0.019529158014603726	2.111212657236631
chr2	104640000	104650000	chr2	105470000	105480000	0.023917260031383492	2.111212657236631
chr2	105730000	105740000	chr2	105840000	105850000	1.5539036793509847e-05	2.111212657236631
chr2	105960000	105970000	chr2	106700000	106710000	0.03568548291696381	2.599207668339954
chr2	105970000	105980000	chr2	106140000	106150000	2.5343091136775797e-08	2.111212657236631
chr2	106180000	106190000	chr2	106590000	106600000	0.02382390251787505	2.111212657236631
chr2	106180000	106190000	chr2	106700000	106710000	0.00017960687456582415	2.111212657236631
chr2	106190000	106200000	chr2	106360000	106370000	0.01058888520907697	2.111212657236631
chr2	106190000	106200000	chr2	106500000	106510000	0.03562142533823609	2.599207668339954
chr2	106380000	106390000	chr2	106690000	106700000	0.025995084583192933	2.111212657236631
chr2	106720000	106730000	chr2	107080000	107090000	3.820325982742401e-06	2.111212657236631
chr2	106720000	106730000	chr2	107160000	107170000	0.0003327286904021355	2.111212657236631
chr2	106850000	106860000	chr2	107090000	107100000	0.0016384146818736586	2.111212657236631
chr2	107250000	107260000	chr2	108280000	108290000	0.015160128932677527	2.111212657236631
chr2	107250000	107260000	chr2	108790000	108800000	0.007472054032729695	2.111212657236631
chr2	108550000	108560000	chr2	108790000	108800000	0.023708611264942517	2.111212657236631
chr2	108830000	108840000	chr2	108950000	108960000	0.029889883786786167	2.111212657236631
chr2	108960000	108970000	chr2	109190000	109200000	5.856702332347474e-05	2.111212657236631
chr2	108970000	108980000	chr2	109070000	109080000	0.001311690607892253	2.599207668339954
chr2	109100000	109110000	chr2	109190000	109200000	0.005453614482726761	2.111212657236631
chr2	109220000	109230000	chr2	109340000	109350000	0.013971344986889988	2.111212657236631
chr2	109470000	109480000	chr2	109600000	109610000	0.010077743856662123	2.111212657236631
chr2	109470000	109480000	chr2	109740000	109750000	0.011131939549096293	2.111212657236631
chr2	160000	170000	chr2	280000	290000	0.041188005294699785	2.111212657236631
chr2	160000	170000	chr2	640000	650000	0.022137087529492203	2.111212657236631
chr2	240000	250000	chr2	650000	660000	0.004753831072009605	2.111212657236631
chr2	1550000	1560000	chr2	1760000	1770000	0.0004446077845092613	2.111212657236631
chr2	1570000	1580000	chr2	1660000	1670000	0.04548087366822602	2.111212657236631
chr2	1670000	1680000	chr2	1740000	1750000	3.4173332777695265e-05	2.111212657236631
chr2	3470000	3480000	chr2	3690000	3700000	0.00191127830639976	2.599207668339954
chr2	7040000	7050000	chr2	7180000	7190000	0.005350632064763714	2.111212657236631
chr2	7240000	7250000	chr2	8900000	8910000	0.005350632064763714	2.111212657236631
chr2	7260000	7270000	chr2	7550000	7560000	0.002603263408524459	2.111212657236631
chr2	7250000	7260000	chr2	8830000	8840000	0.004497370676451681	2.111212657236631
chr2	7350000	7360000	chr2	7520000	7530000	0.004327579171698547	3.6758347359905126
chr2	7560000	7570000	chr2	8820000	8830000	0.0011305303003552943	2.111212657236631
chr2	7560000	7570000	chr2	8900000	8910000	0.0343986019151234	2.111212657236631
chr2	7570000	7580000	chr2	7810000	7820000	0.005774042329133319	2.111212657236631
chr2	7820000	7830000	chr2	8820000	8830000	0.013681370580681156	2.111212657236631
chr2	7900000	7910000	chr2	8820000	8830000	0.022678911241271454	2.111212657236631
chr2	7980000	7990000	chr2	8820000	8830000	0.02095681086436739	2.111212657236631
chr2	8130000	8140000	chr2	8820000	8830000	0.019055204344681553	2.599207668339954
chr2	9010000	9020000	chr2	9270000	9280000	2.0990763260305318e-05	2.111212657236631
chr2	9000000	9010000	chr2	9480000	9490000	0.03219483522735348	2.111212657236631
chr2	9130000	9140000	chr2	9250000	9260000	0.02123441478683282	2.111212657236631
chr2	9290000	9300000	chr2	9460000	9470000	0.0019445679970792546	3.2
chr2	9350000	9360000	chr2	9450000	9460000	0.02723013645815439	2.111212657236631
chr2	9740000	9750000	chr2	10190000	10200000	0.037298798109550904	2.111212657236631
chr2	9770000	9780000	chr2	9890000	9900000	0.011529535400865296	2.599207668339954
chr2	9940000	9950000	chr2	10180000	10190000	0.0028418515516740513	2.111212657236631
chr2	9950000	9960000	chr2	10050000	10060000	0.006600122896637009	2.111212657236631
chr2	10110000	10120000	chr2	10570000	10580000	0.04127469746728081	2.111212657236631
chr2	10210000	10220000	chr2	10560000	10570000	1.2773187400820044e-05	2.599207668339954
chr2	10210000	10220000	chr2	10800000	10810000	0.00029726946228691986	2.111212657236631
chr2	10270000	10280000	chr2	10440000	10450000	0.046543413621175936	2.111212657236631
chr2	10270000	10280000	chr2	10550000	10560000	0.0005826390764510334	2.111212657236631
chr2	10430000	10440000	chr2	10540000	10550000	0.028010870134107118	2.111212657236631
chr2	10570000	10580000	chr2	10800000	10810000	2.191586428668124e-05	2.111212657236631
chr2	10650000	10660000	chr2	10790000	10800000	0.04870753697264831	2.599207668339954
chr2	10850000	10860000	chr2	11260000	11270000	0.011529535400865296	2.111212657236631
chr2	10960000	10970000	chr2	11600000	11610000	0.003057291073252144	2.111212657236631
chr2	10960000	10970000	chr2	11720000	11730000	0.006213435915414451	2.111212657236631
chr2	10970000	10980000	chr2	11260000	11270000	4.876259504248044e-05	2.111212657236631
chr2	11270000	11280000	chr2	11590000	11600000	0.0004148951671444934	2.111212657236631
chr2	11270000	11280000	chr2	11720000	11730000	0.006213435915414451	2.111212657236631
chr2	11370000	11380000	chr2	11560000	11570000	0.00016868653952275344	3.2
chr2	11610000	11620000	chr2	11720000	11730000	1.3706981730976509e-05	2.111212657236631
chr2	11830000	11840000	chr2	11910000	11920000	2.191586428668124e-05	2.111212657236631
chr2	11960000	11970000	chr2	13140000	13150000	0.00399739400791646	2.111212657236631
chr2	11980000	11990000	chr2	12580000	12590000	0.01105098665191621	2.599207668339954
chr2	11970000	11980000	chr2	12660000	12670000	0.04966869061032394	2.599207668339954
chr2	11970000	11980000	chr2	12860000	12870000	0.0005826390764510334	2.111212657236631
chr2	11970000	11980000	chr2	12950000	12960000	0.03891490555424315	2.599207668339954
chr2	11970000	11980000	chr2	13070000	13080000	0.008539311343467115	2.111212657236631
chr2	11980000	11990000	chr2	12310000	12320000	0.00892253664113074	2.111212657236631
chr2	11980000	11990000	chr2	12450000	12460000	0.01794093746056309	2.599207668339954
chr2	12300000	12310000	chr2	12850000	12860000	0.036580386137423225	2.111212657236631
chr2	12460000	12470000	chr2	12850000	12860000	0.0030914687211175606	2.111212657236631
chr2	12630000	12640000	chr2	12840000	12850000	0.024274249552451572	2.111212657236631
chr2	12670000	12680000	chr2	12840000	12850000	0.01352073876284042	3.2
chr2	12860000	12870000	chr2	13070000	13080000	0.0008216998451625759	2.111212657236631
chr2	13180000	13190000	chr2	14770000	14780000	0.03314292244678011	2.111212657236631
chr2	13190000	13200000	chr2	13320000	13330000	0.04127469746728081	2.599207668339954
chr2	13190000	13200000	chr2	14420000	14430000	0.0098122356626497	2.111212657236631
chr2	13190000	13200000	chr2	14970000	14980000	0.034758172975515526	2.111212657236631
chr2	13330000	13340000	chr2	14770000	14780000	0.027889352902999247	2.111212657236631
chr2	13340000	13350000	chr2	14400000	14410000	0.03891490555424315	2.111212657236631
chr2	13340000	13350000	chr2	15080000	15090000	0.020241445200569596	2.111212657236631
chr2	14420000	14430000	chr2	15710000	15720000	0.006600122896637009	2.111212657236631
chr2	14430000	14440000	chr2	14650000	14660000	0.01565421170609538	2.111212657236631
chr2	14430000	14440000	chr2	14770000	14780000	0.0019445679970792546	2.111212657236631
chr2	14570000	14580000	chr2	14770000	14780000	0.004632255253327955	2.111212657236631
chr2	14660000	14670000	chr2	14760000	14770000	0.008258553112846427	2.111212657236631
chr2	14770000	14780000	chr2	15290000	15300000	0.04966869061032394	2.111212657236631
chr2	14770000	14780000	chr2	15720000	15730000	0.005350632064763714	2.111212657236631
chr2	14790000	14800000	chr2	14960000	14970000	0.0028418515516740513	2.599207668339954
chr2	15310000	15320000	chr2	15710000	15720000	0.011090608704246628	2.599207668339954
chr2	15770000	15780000	chr2	16670000	16680000	0.0001408618631732816	2.111212657236631
chr2	15780000	15790000	chr2	16780000	16790000	0.0019445679970792546	2.111212657236631
chr2	15780000	15790000	chr2	15890000	15900000	0.01794093746056309	2.111212657236631
chr2	15780000	15790000	chr2	16060000	16070000	0.00036639041147812357	2.111212657236631
chr2	15780000	15790000	chr2	16460000	16470000	0.0043936248556120105	2.111212657236631
chr2	15780000	15790000	chr2	16930000	16940000	0.041610242175291266	2.599207668339954
chr2	15870000	15880000	chr2	16680000	16690000	0.036580386137423225	2.599207668339954
chr2	16060000	16070000	chr2	16790000	16800000	0.012206830013400791	2.111212657236631
chr2	16070000	16080000	chr2	16670000	16680000	6.054885505542747e-05	2.111212657236631
chr2	16090000	16100000	chr2	16450000	16460000	0.008507387769554344	2.599207668339954
chr2	16720000	16730000	chr2	16930000	16940000	0.03226467667818384	2.111212657236631
